Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Order Date,Customer Name,City,Promo Code,Full Product
715,41487,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,100,140,90,240,99,565,132,32,101,229,55,2013-08-01,roBERT  SMITH,DELHI,,Beans - Decaf Irish Cream
715,41487,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,110,150,100,260,103,1073,123,31,97,224,49,2013-08-01, alice ,LoNDoN,,Beans - Caffe Mocha
959,41487,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,70,30,120,72,606,88,27,39,159,56,2013-08-01,,sydney,,Leaves - Lemon
475,41487,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,30,50,30,80,50,1064,60,15,33,109,33,2013-08-01,  john   doe ,new york,SAVE10,Leaves - Mint
959,41487,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,30,50,40,80,34,890,49,9,39,82,20,2013-08-01,MARY ann,DELHI,,Leaves - Darjeeling
203,41487,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,30,20,50,19,811,28,5,17,47,15,2013-08-01,roBERT  SMITH,LoNDoN,,Leaves - Green Tea
475,41487,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,40,60,10,100,44,617,61,39,-11,104,64,2013-08-01, alice ,sydney,,Beans - Caffe Mocha
203,41487,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,50,20,90,42,384,56,13,22,97,37,2013-08-01,,new york,,Beans - Decaf Espresso
203,41487,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,80,130,90,210,90,1139,135,29,104,223,56,2013-08-01,  john   doe ,DELHI,,Beans - Colombian
786,41487,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,20,30,20,50,30,581,39,9,25,68,20,2013-08-01,MARY ann,LoNDoN,SAVE10,Leaves - Chamomile
727,41487,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,30,100,63,397,77,23,28,139,53,2013-08-01,roBERT  SMITH,sydney,,Leaves - Lemon
850,41487,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,70,100,70,170,103,1073,123,31,97,224,49,2013-08-01, alice ,new york,,Leaves - Mint
954,41487,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,40,80,60,120,46,880,68,12,61,113,22,2013-08-01,,DELHI,,Leaves - Darjeeling
904,41487,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,60,100,80,160,63,864,91,17,87,153,26,2013-08-01,  john   doe ,LoNDoN,,Leaves - Green Tea
941,41487,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,120,190,60,310,133,705,184,120,48,314,139,2013-08-01,MARY ann,sydney,,Beans - Caffe Mocha
904,41487,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,90,130,80,220,99,565,132,32,101,229,55,2013-08-01,roBERT  SMITH,new york,SAVE10,Beans - Decaf Espresso
954,41487,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,100,170,120,270,114,810,172,37,144,283,63,2013-08-01, alice ,DELHI,,Beans - Colombian
561,41487,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,110,150,100,260,116,678,161,35,141,275,55,2013-08-01,,LoNDoN,,Beans - Decaf Irish Cream
978,41487,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,50,20,80,49,414,60,18,12,108,47,2013-08-01,  john   doe ,sydney,,Leaves - Lemon
508,41487,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,30,20,50,22,865,33,6,22,55,16,2013-08-01,MARY ann,new york,,Leaves - Darjeeling
781,41487,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,10,30,20,40,16,484,25,4,12,41,15,2013-08-01,roBERT  SMITH,DELHI,,Leaves - Green Tea
339,41487,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,70,20,100,37,540,68,33,8,104,58,2013-08-01, alice ,LoNDoN,SAVE10,Beans - Caffe Mocha
857,41487,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,130,150,100,280,145,1292,146,40,113,288,60,2013-08-01,,sydney,,Beans - Regular Espresso
617,41487,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,40,590,560,630,52,-2033,612,17,777,658,46,2013-08-01,  john   doe ,new york,,Beans - Colombian
603,41487,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,38,248,48,14,1,85,44,2013-08-01,MARY ann,DELHI,,Leaves - Lemon
603,41487,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,40,30,60,25,851,38,7,28,62,17,2013-08-01,roBERT  SMITH,LoNDoN,,Leaves - Darjeeling
603,41487,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,516,43,0,43,43,11,2013-08-01, alice ,sydney,,Leaves - Green Tea
603,41487,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,60,80,10,140,63,332,88,57,1,150,81,2013-08-01,,new york,SAVE10,Beans - Caffe Mocha
603,41487,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,40,0,60,29,215,36,11,-12,64,42,2013-08-01,  john   doe ,DELHI,,Beans - Regular Espresso
603,41487,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,50,90,70,140,61,322,90,19,66,150,39,2013-08-01,MARY ann,LoNDoN,,Beans - Amaretto
603,41487,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,60,90,60,150,64,460,96,21,61,159,48,2013-08-01,roBERT  SMITH,sydney,,Beans - Colombian
212,41487,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,210,290,180,500,284,1565,369,107,316,647,130,2013-08-01, alice ,new york,,Leaves - Lemon
718,41487,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,230,-140,-230,90,311,3422,-187,96,-420,123,109,2013-08-01,,DELHI,,Leaves - Mint
646,41487,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,130,210,170,340,132,994,191,36,199,320,44,2013-08-01,  john   doe ,LoNDoN,SAVE10,Leaves - Darjeeling
716,41487,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,130,190,150,320,123,941,178,34,184,298,42,2013-08-01,MARY ann,sydney,,Leaves - Earl Grey
845,41487,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,100,160,130,260,100,598,145,28,145,243,37,2013-08-01,roBERT  SMITH,new york,,Leaves - Green Tea
212,41487,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,160,-90,-260,70,173,2615,-95,156,-392,77,176,2013-08-01, alice ,DELHI,,Beans - Caffe Mocha
585,41487,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,250,280,190,530,266,1319,277,74,247,538,91,2013-08-01,,LoNDoN,,Beans - Regular Espresso
914,41487,East,Major Market,Colombian,Beans,Coffee,New York,Regular,340,520,370,860,364,2617,546,127,508,902,166,2013-08-01,  john   doe ,sydney,,Beans - Colombian
504,41487,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,70,100,70,170,77,581,99,25,84,174,35,2013-08-01,MARY ann,new york,SAVE10,Leaves - Chamomile
225,41487,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,90,40,150,72,606,88,27,39,159,56,2013-08-01,roBERT  SMITH,DELHI,,Leaves - Lemon
504,41487,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,60,80,60,140,48,839,70,13,63,117,22,2013-08-01, alice ,LoNDoN,,Beans - Colombian
985,41487,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,120,100,190,63,864,91,17,87,153,26,2013-08-01,,sydney,,Beans - Decaf Irish Cream
337,41487,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,30,60,10,90,44,-508,61,39,-10,104,63,2013-08-01,  john   doe ,new york,,Beans - Caffe Latte
318,41487,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,60,40,100,47,366,79,14,57,125,35,2013-08-01,MARY ann,DELHI,,Beans - Caffe Mocha
504,41487,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,40,20,70,36,458,54,11,29,89,31,2013-08-01,roBERT  SMITH,LoNDoN,SAVE10,Beans - Decaf Espresso
505,41487,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,20,40,30,60,25,851,38,7,26,62,18,2013-08-01, alice ,sydney,,Leaves - Chamomile
505,41487,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,30,50,20,80,41,1007,49,12,21,89,32,2013-08-01,,new york,,Leaves - Lemon
505,41487,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,80,120,70,200,64,460,96,21,61,159,48,2013-08-01,  john   doe ,DELHI,,Beans - Colombian
505,41487,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,150,20,-30,170,120,1439,19,37,-58,138,57,2013-08-01,MARY ann,LoNDoN,,Beans - Decaf Irish Cream
505,41487,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,30,0,50,29,-347,36,11,-11,64,41,2013-08-01,roBERT  SMITH,sydney,,Beans - Caffe Latte
505,41487,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,50,70,0,120,63,332,88,57,3,150,80,2013-08-01, alice ,new york,SAVE10,Beans - Caffe Mocha
505,41487,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,60,30,90,45,253,60,14,25,104,39,2013-08-01,,DELHI,,Beans - Decaf Espresso
918,41487,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,60,70,20,130,63,397,77,23,28,139,53,2013-08-01,  john   doe ,LoNDoN,,Leaves - Chamomile
405,41487,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,120,190,60,310,133,705,184,120,47,314,140,2013-08-01,MARY ann,sydney,,Leaves - Lemon
580,41487,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,80,110,80,190,68,587,87,22,73,154,32,2013-08-01,roBERT  SMITH,new york,,Beans - Colombian
918,41487,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,20,40,30,60,22,865,33,6,22,55,16,2013-08-01, alice ,DELHI,,Beans - Decaf Irish Cream
918,41487,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,90,140,100,230,116,-1278,161,35,141,275,55,2013-08-01,,LoNDoN,SAVE10,Beans - Caffe Latte
580,41487,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,20,20,30,16,484,25,4,14,41,14,2013-08-01,  john   doe ,sydney,,Beans - Caffe Mocha
580,41487,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,90,150,100,240,114,810,172,37,142,283,64,2013-08-01,MARY ann,new york,,Beans - Decaf Espresso
817,41487,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,46,415,62,15,26,107,40,2013-08-01,roBERT  SMITH,DELHI,,Leaves - Chamomile
210,41487,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,50,30,80,34,428,51,10,26,84,30,2013-08-01, alice ,LoNDoN,,Leaves - Lemon
940,41487,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,390,450,340,840,311,1296,367,96,345,672,109,2013-08-01,,sydney,,Beans - Colombian
469,41487,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,60,90,70,150,52,554,68,17,54,119,27,2013-08-01,  john   doe ,new york,SAVE10,Beans - Decaf Irish Cream
817,41487,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,40,70,40,110,52,-587,79,17,41,130,46,2013-08-01,MARY ann,DELHI,,Beans - Caffe Latte
210,41487,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,100,150,120,250,123,941,178,34,184,298,42,2013-08-01,roBERT  SMITH,LoNDoN,,Beans - Caffe Mocha
469,41487,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,80,130,110,210,100,598,145,28,145,243,37,2013-08-01, alice ,sydney,,Beans - Decaf Espresso
435,41487,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,40,60,10,100,63,332,88,57,3,150,80,2013-08-01,,new york,,Leaves - Darjeeling
435,41487,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,50,30,70,45,253,60,14,26,104,38,2013-08-01,  john   doe ,DELHI,,Leaves - Earl Grey
435,41487,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,10,30,10,40,29,215,36,11,-12,64,42,2013-08-01,MARY ann,LoNDoN,SAVE10,Leaves - Green Tea
435,41487,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,50,80,60,130,61,322,90,19,68,150,38,2013-08-01,roBERT  SMITH,sydney,,Leaves - Chamomile
435,41487,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,50,90,60,140,64,460,96,21,61,159,48,2013-08-01, alice ,new york,,Leaves - Lemon
801,41487,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,100,20,-30,120,120,1439,19,37,-57,138,56,2013-08-01,,DELHI,,Leaves - Mint
435,41487,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,60,70,40,130,50,1064,60,15,33,109,33,2013-08-01,  john   doe ,LoNDoN,,Beans - Amaretto
435,41487,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,70,40,120,42,384,56,13,21,97,38,2013-08-01,MARY ann,sydney,,Beans - Colombian
801,41487,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,110,60,200,72,606,88,27,37,159,57,2013-08-01,roBERT  SMITH,new york,SAVE10,Beans - Decaf Irish Cream
435,41487,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,40,30,70,32,841,48,8,39,79,19,2013-08-01, alice ,DELHI,,Beans - Caffe Latte
435,41487,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,70,90,60,160,77,581,99,25,86,174,34,2013-08-01,,LoNDoN,,Beans - Caffe Mocha
435,41487,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,30,40,30,70,34,890,49,9,39,82,20,2013-08-01,  john   doe ,sydney,,Beans - Decaf Espresso
805,41487,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,80,120,100,200,123,941,178,34,184,298,42,2013-08-01,MARY ann,new york,,Leaves - Darjeeling
760,41487,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,60,100,90,160,100,598,145,28,145,243,37,2013-08-01,roBERT  SMITH,DELHI,,Leaves - Earl Grey
650,41487,West,Major Market,Green Tea,Leaves,Tea,California,Regular,30,50,20,80,52,662,79,17,41,130,46,2013-08-01, alice ,LoNDoN,SAVE10,Leaves - Green Tea
916,41487,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,110,170,140,280,132,994,191,36,197,320,45,2013-08-01,,sydney,,Leaves - Chamomile
818,41487,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,260,330,240,590,311,1296,367,96,344,672,110,2013-08-01,  john   doe ,new york,,Leaves - Lemon
213,41487,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,40,60,40,100,52,554,68,17,52,119,28,2013-08-01,MARY ann,DELHI,,Leaves - Mint
858,41487,West,Major Market,Amaretto,Beans,Coffee,California,Regular,190,-90,-150,100,154,2105,-67,49,-192,86,67,2013-08-01,roBERT  SMITH,LoNDoN,,Beans - Amaretto
213,41487,West,Major Market,Colombian,Beans,Coffee,California,Regular,450,680,520,1130,364,2617,546,127,508,902,166,2013-08-01, alice ,sydney,,Beans - Colombian
530,41487,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,240,-40,-140,200,196,3139,-30,64,-189,165,100,2013-08-01,,new york,SAVE10,Beans - Decaf Irish Cream
213,41487,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,250,260,170,510,266,1797,266,74,230,527,92,2013-08-01,  john   doe ,DELHI,,Beans - Caffe Latte
951,41487,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,160,230,60,390,173,927,239,156,69,408,176,2013-08-01,MARY ann,LoNDoN,,Beans - Caffe Mocha
909,41487,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,280,370,250,650,295,1714,392,97,362,681,121,2013-08-01,roBERT  SMITH,sydney,,Beans - Decaf Espresso
702,41487,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,190,270,190,460,295,1714,392,97,362,681,121,2013-08-01, alice ,new york,,Leaves - Darjeeling
702,41487,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,170,190,130,360,266,1797,266,74,230,527,92,2013-08-01,,DELHI,,Leaves - Earl Grey
775,41487,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,180,-180,-260,0,284,5807,-284,107,-558,21,131,2013-08-01,  john   doe ,LoNDoN,SAVE10,Leaves - Green Tea
702,41487,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,140,220,70,360,173,927,239,156,68,408,177,2013-08-01,MARY ann,sydney,,Leaves - Chamomile
775,41487,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,250,170,410,196,1167,271,64,225,463,100,2013-08-01,roBERT  SMITH,new york,,Leaves - Lemon
775,41487,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,130,200,150,330,154,817,222,49,207,373,67,2013-08-01, alice ,DELHI,,Leaves - Mint
775,41487,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,38,248,48,14,1,85,44,2013-08-01,,LoNDoN,,Beans - Colombian
702,41487,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,50,60,30,110,41,1007,49,12,22,89,31,2013-08-01,  john   doe ,sydney,,Beans - Decaf Irish Cream
775,41487,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,516,43,0,44,43,10,2013-08-01,MARY ann,new york,SAVE10,Beans - Caffe Latte
702,41487,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,20,40,30,60,25,851,38,7,26,62,18,2013-08-01,roBERT  SMITH,DELHI,,Beans - Caffe Mocha
775,41487,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,30,20,50,23,806,35,6,23,57,17,2013-08-01, alice ,LoNDoN,,Beans - Decaf Espresso
541,41487,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,10,10,20,16,484,25,4,12,41,15,2013-08-01,,sydney,,Leaves - Darjeeling
541,41487,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,70,120,80,190,114,810,172,37,144,283,63,2013-08-01,  john   doe ,new york,,Leaves - Earl Grey
503,41487,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,110,70,180,116,678,161,35,141,275,55,2013-08-01,MARY ann,DELHI,,Leaves - Green Tea
971,41487,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,30,50,25,826,37,7,26,61,17,2013-08-01,roBERT  SMITH,LoNDoN,SAVE10,Leaves - Chamomile
541,41487,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,50,80,60,130,68,587,87,22,73,154,32,2013-08-01, alice ,sydney,,Leaves - Lemon
971,41487,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,40,70,20,110,37,513,52,33,-15,88,59,2013-08-01,,new york,,Beans - Amaretto
971,41487,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,50,90,40,140,47,474,67,15,11,113,55,2013-08-01,  john   doe ,DELHI,,Beans - Colombian
503,41487,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,60,40,100,34,428,51,10,26,84,30,2013-08-01,MARY ann,LoNDoN,,Beans - Decaf Irish Cream
541,41487,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,60,20,100,49,414,60,18,12,108,47,2013-08-01,roBERT  SMITH,sydney,,Beans - Caffe Latte
971,41487,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,60,30,100,46,415,62,15,26,107,40,2013-08-01, alice ,new york,SAVE10,Beans - Caffe Mocha
541,41487,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,130,140,90,270,145,1292,146,40,112,288,60,2013-08-01,,DELHI,,Beans - Decaf Espresso
425,41487,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,50,30,80,47,366,79,14,58,125,34,2013-08-01,  john   doe ,LoNDoN,,Leaves - Darjeeling
206,41487,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,40,30,60,36,458,54,11,28,89,32,2013-08-01,MARY ann,sydney,,Leaves - Earl Grey
253,41487,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,20,50,10,70,44,617,61,39,-11,104,64,2013-08-01,roBERT  SMITH,new york,,Leaves - Green Tea
253,41487,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,70,120,80,190,90,1139,135,29,104,223,56,2013-08-01, alice ,DELHI,,Leaves - Chamomile
360,41487,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,40,60,50,100,48,839,70,13,62,117,23,2013-08-01,,LoNDoN,SAVE10,Leaves - Lemon
425,41487,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,100,160,120,260,86,454,125,27,105,209,46,2013-08-01,  john   doe ,sydney,,Beans - Colombian
360,41487,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,160,230,100,390,133,705,184,120,47,314,140,2013-08-01,MARY ann,new york,,Beans - Decaf Irish Cream
425,41487,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,20,40,30,60,30,581,39,9,23,68,20,2013-08-01,roBERT  SMITH,DELHI,,Beans - Caffe Latte
360,41487,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,60,70,20,130,63,397,77,23,28,139,53,2013-08-01, alice ,LoNDoN,,Beans - Caffe Mocha
425,41487,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,90,120,90,210,103,1073,123,31,98,224,48,2013-08-01,,sydney,,Beans - Decaf Espresso
303,41518,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,130,140,90,270,155,1280,155,43,129,330,68,2013-09-01,  john   doe ,new york,SAVE10,Leaves - Chamomile
970,41518,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,70,20,110,52,509,74,47,-3,134,76,2013-09-01,MARY ann,DELHI,,Leaves - Lemon
720,41518,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,70,40,110,53,410,72,17,40,133,45,2013-09-01,roBERT  SMITH,LoNDoN,,Leaves - Mint
719,41518,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,30,50,10,80,45,409,57,17,10,109,50,2013-09-01, alice ,sydney,,Leaves - Darjeeling
719,41518,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,50,20,90,51,1042,62,15,37,120,37,2013-09-01,,new york,,Leaves - Earl Grey
719,41518,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,50,70,50,120,61,579,79,20,70,149,32,2013-09-01,  john   doe ,DELHI,,Leaves - Green Tea
970,41518,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,130,180,140,310,123,928,179,34,199,322,45,2013-09-01,MARY ann,LoNDoN,SAVE10,Beans - Amaretto
303,41518,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,60,70,50,130,58,548,74,19,62,141,32,2013-09-01,roBERT  SMITH,sydney,,Beans - Colombian
720,41518,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,150,120,250,100,981,145,28,157,261,39,2013-09-01, alice ,new york,,Beans - Decaf Irish Cream
719,41518,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,90,140,110,230,81,588,118,22,125,212,34,2013-09-01,,DELHI,,Beans - Caffe Mocha
970,41518,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,110,60,170,60,656,90,19,58,160,51,2013-09-01,  john   doe ,LoNDoN,,Beans - Decaf Espresso
312,41518,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,100,160,140,260,123,928,179,34,197,322,46,2013-09-01,MARY ann,sydney,,Leaves - Chamomile
312,41518,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,40,70,50,110,58,548,74,19,64,141,31,2013-09-01,roBERT  SMITH,new york,SAVE10,Leaves - Lemon
